id,type_2_tous,nb_type2
26f4c8d776,['variante_ingredients'],1
26f528b34e,['variante_ingredients'],1
26f63cac80,['variante_ingredients'],1
26f8959fdb,['variante_permutation'],1
26fcede712,['variante_ingredients'],1
26ff524510,['variante_ingredients'],1
2700662325,['variante_ingredients'],1
27026eacd3,['variante_ingredients'],1
27082fa6a4,['variante_ingredients'],1
270b121a6f,['variante_permutation'],1
270b88ba82,['variante_permutation'],1
270bd6498f,['variante_ingredients'],1
2711a1790f,['variante_ingredients'],1
2712bf8b7e,['variante_permutation'],1
2712c48779,['variante_ingredients'],1
2713924c47,['variante_ingredients'],1
27144e8ad1,['variante_permutation'],1
2719a2a84d,['variante_permutation'],1
271a547e48,['variante_permutation'],1
271c63281c,['variante_permutation'],1
271f992572,['variante_ingredients'],1
2721a31a0e,['variante_permutation'],1
27221b5fe1,['variante_ingredients'],1
27246968e3,"['variante_ingredients', 'variante_permutation']",2
2724b63dcc,['variante_ingredients'],1
272509478d,['variante_permutation'],1
27259b0ee9,['variante_permutation'],1
272a13a9dc,['variante_ingredients'],1
272b8a399c,['variante_ingredients'],1
272c777bfc,['variante_ingredients'],1
272efc3d43,['variante_ingredients'],1
272f64cd70,['variante_ingredients'],1
2730a825cb,['variante_principale'],1
2730e12b6a,['variante_principale'],1
2732064f38,['variante_ingredients'],1
27331e995a,"['variante_ingredients', 'variante_permutation']",2
27351293bf,['variante_ingredients'],1
2738945b49,['variante_ingredients'],1
273c97582c,['variante_principale'],1
273df2d742,['variante_ingredients'],1
273eeb4dd1,['variante_ingredients'],1
273f55b84e,['variante_ingredients'],1
273ffb1c31,['variante_ingredients'],1
2744fb8471,['variante_ingredients'],1
27476fec1d,['variante_principale'],1
2747ca4bb7,['variante_ingredients'],1
274a97d6df,['variante_ingredients'],1
274b650296,['variante_ingredients'],1
274c8166d2,['variante_ingredients'],1
2752cbb182,['variante_ingredients'],1
2754f68786,['variante_ingredients'],1
2756376d25,['variante_permutation'],1
275a47292a,['variante_ingredients'],1
27627af426,"['variante_ingredients', 'variante_permutation']",2
276350c87f,['variante_ingredients'],1
276381c1a8,['variante_ingredients'],1
2764e8fa40,['variante_permutation'],1
27651c173f,['variante_ingredients'],1
2765deeeec,['variante_permutation'],1
276671bd6a,['variante_ingredients'],1
276698b6df,"['variante_ingredients', 'variante_permutation']",2
276a5bbd7f,['variante_ingredients'],1
276eb4ae63,['variante_ingredients'],1
276f9a2b68,"['variante_ingredients', 'variante_permutation']",2
2770f8b46f,['variante_ingredients'],1
27722c449a,['variante_principale'],1
2772796ce4,['variante_ingredients'],1
2773812391,['variante_ingredients'],1
27740f61c1,"['variante_ingredients', 'variante_permutation']",2
277652f1f9,['variante_principale'],1
2776fe47c5,['variante_ingredients'],1
2777df5a87,['variante_ingredients'],1
277a9d3db1,['variante_ingredients'],1
277e8a2000,['variante_ingredients'],1
277ef2e8a4,['variante_ingredients'],1
2782e1fcd9,['variante_ingredients'],1
27839b345c,['variante_ingredients'],1
27846b8906,['variante_ingredients'],1
2784c9f91e,['variante_ingredients'],1
278782b828,['variante_ingredients'],1
27881ed96a,['variante_ingredients'],1
278aa28b90,['variante_ingredients'],1
278d1f1953,['variante_ingredients'],1
278eacce34,['variante_ingredients'],1
279162a448,['variante_permutation'],1
2791e4ad0f,"['variante_ingredients', 'variante_permutation']",2
2794a0f98c,['variante_ingredients'],1
27959ab1c6,['variante_ingredients'],1
2797380755,['variante_ingredients'],1
2797a5fc07,['variante_ingredients'],1
2798d6e5e9,['variante_ingredients'],1
279abf4225,"['variante_ingredients', 'variante_permutation']",2
279dd77711,['variante_ingredients'],1
27a05cc819,['variante_ingredients'],1
27a22bbb85,['variante_ingredients'],1
27a25f3dc9,['variante_ingredients'],1
27a2799d0a,"['variante_ingredients', 'variante_permutation', 'variante_principale']",3
27a456174d,['variante_principale'],1
27a46bf51d,"['variante_ingredients', 'variante_permutation']",2
27a5ab5e6b,['variante_ingredients'],1
27a77ba224,['variante_ingredients'],1
27a9dc5a69,['variante_ingredients'],1
27aa00859a,['variante_ingredients'],1
27aa46313f,['variante_permutation'],1
27aacd6324,['variante_ingredients'],1
27b26d82b6,['variante_ingredients'],1
27b35a77b7,['variante_ingredients'],1
27b37268c8,['variante_ingredients'],1
27b6945230,['variante_ingredients'],1
27b7ada84f,['variante_ingredients'],1
27baa5725e,['variante_ingredients'],1
27bbc5d03b,['variante_ingredients'],1
27bcab07ce,['variante_ingredients'],1
27c5707a4e,['variante_ingredients'],1
27c6da31dd,['variante_ingredients'],1
27c95ec4c7,['variante_permutation'],1
27cce175a2,['variante_ingredients'],1
27cee37326,['variante_ingredients'],1
27d23a0bde,['variante_ingredients'],1
27d2ccbf7f,['variante_ingredients'],1
27d69860db,['variante_ingredients'],1
27d7cacb44,['variante_ingredients'],1
27d8c8636f,['variante_ingredients'],1
27da0653d4,['variante_ingredients'],1
27db124629,['variante_ingredients'],1
27dbe33150,['variante_ingredients'],1
27de0904d9,['variante_ingredients'],1
27de787bc6,['variante_ingredients'],1
27ded1d6a6,['variante_permutation'],1
27e0d35f92,['variante_ingredients'],1
27e271de59,['variante_ingredients'],1
27e3affe71,['variante_permutation'],1
27e501f5b9,"['variante_ingredients', 'variante_permutation']",2
27e514d570,['variante_permutation'],1
27e52e8434,['variante_ingredients'],1
27e594b4c9,['variante_ingredients'],1
27e69d8275,['variante_ingredients'],1
27eb23462c,['variante_permutation'],1
27ecb55d78,['variante_permutation'],1
27ecf9e411,['variante_ingredients'],1
27edaff085,['variante_ingredients'],1
27edbe71b5,['variante_permutation'],1
27ee0b9609,['variante_principale'],1
27ef565319,['variante_ingredients'],1
27f241a3c9,"['variante_ingredients', 'variante_permutation']",2
27f4f8ec8e,['variante_ingredients'],1
27f66bc09f,['variante_ingredients'],1
27f788d6d7,['variante_ingredients'],1
27fa9b7859,['variante_permutation'],1
27fae9c05b,['variante_ingredients'],1
27fc139269,['variante_ingredients'],1
27fdb5c3ac,['variante_ingredients'],1
27ffc79e76,['variante_ingredients'],1
2800600ad8,['variante_ingredients'],1
28027773a8,['variante_ingredients'],1
2803169412,"['variante_ingredients', 'variante_principale']",2
2804f152a4,['variante_ingredients'],1
2809aa22c0,['variante_ingredients'],1
280bbb18a6,['variante_permutation'],1
280c5bfa77,['variante_permutation'],1
280cf1b361,['variante_ingredients'],1
280d12658b,['variante_principale'],1
280d83655f,['variante_ingredients'],1
2811135d8a,['variante_principale'],1
2812b623e6,['variante_ingredients'],1
28144a7c09,['variante_ingredients'],1
28144c2854,['variante_ingredients'],1
28145510e9,['variante_ingredients'],1
2816fcbdd6,['variante_ingredients'],1
281725889e,['variante_ingredients'],1
281976c1a9,['variante_permutation'],1
281a50ae9d,['variante_permutation'],1
281af5f255,"['variante_ingredients', 'variante_permutation']",2
281d68b59b,['variante_ingredients'],1
281ec17912,['variante_principale'],1
282315b5bf,['variante_ingredients'],1
282412bb0a,['variante_ingredients'],1
28247019f5,['variante_permutation'],1
28250adf24,['variante_ingredients'],1
28253e2caa,['variante_ingredients'],1
28299e6f3f,['variante_ingredients'],1
282ae4283b,['variante_permutation'],1
282afcdc32,['variante_principale'],1
282bad02e4,['variante_principale'],1
282bb24bda,['variante_ingredients'],1
282ed8ab3b,['variante_ingredients'],1
282ee99c89,['variante_ingredients'],1
282ef05450,['variante_ingredients'],1
28308b5ec1,['variante_ingredients'],1
2831248941,['variante_principale'],1
2834a52240,['variante_ingredients'],1
283adfa810,['variante_permutation'],1
283b2f084f,['variante_ingredients'],1
283c7bbb66,['variante_ingredients'],1
284409d621,['variante_ingredients'],1
284580d2a8,['variante_principale'],1
28466d1f21,['variante_permutation'],1
284cfc765a,['variante_ingredients'],1
285190e3f5,['variante_permutation'],1
2851aa6054,['variante_principale'],1
2851b72dcb,['variante_ingredients'],1
2853315f37,['variante_ingredients'],1
2855f278b5,['variante_ingredients'],1
28562a65b9,['variante_ingredients'],1
2858237db1,['variante_ingredients'],1
28584cfe30,"['variante_ingredients', 'variante_permutation']",2
2859eae5b8,['variante_ingredients'],1
285a6e7e18,['variante_permutation'],1
28608238f1,['variante_ingredients'],1
28629c5e8d,['variante_ingredients'],1
28630e6743,['variante_ingredients'],1
286400f3e7,['variante_ingredients'],1
2865f61df3,['variante_permutation'],1
2865fdbb1a,['variante_principale'],1
2868838b25,['variante_permutation'],1
286a343224,['variante_ingredients'],1
286d2c4563,['variante_principale'],1
286dee990c,['variante_ingredients'],1
286ea9858f,['variante_ingredients'],1
286ef232ec,['variante_principale'],1
286f4318e1,['variante_ingredients'],1
286fb99007,['variante_ingredients'],1
2870e4f284,['variante_principale'],1
2871a5a8af,['variante_ingredients'],1
28728c714c,['variante_ingredients'],1
287471b42e,['variante_principale'],1
28749b3c7c,['variante_permutation'],1
2875efab81,['variante_ingredients'],1
2877088ba8,['variante_ingredients'],1
2877494349,['variante_ingredients'],1
2877d8c118,['variante_ingredients'],1
287a351b0e,['variante_ingredients'],1
287aa6e282,['variante_principale'],1
288088437d,['variante_permutation'],1
2882c6d7d0,['variante_ingredients'],1
28835bb494,['variante_permutation'],1
2885cfda45,['variante_ingredients'],1
2887a99add,['variante_permutation'],1
2888e21d09,"['variante_ingredients', 'variante_permutation']",2
288baf7c20,"['variante_ingredients', 'variante_permutation']",2
288c021e92,['variante_ingredients'],1
288cc6de8f,['variante_ingredients'],1
288f076cac,['variante_ingredients'],1
289043feb5,['variante_principale'],1
2891155764,['variante_permutation'],1
2892497e1a,['variante_ingredients'],1
2892d13e83,['variante_ingredients'],1
289355a6d1,"['variante_ingredients', 'variante_permutation']",2
289469af22,['variante_ingredients'],1
2897d3bfb0,['variante_ingredients'],1
289a0462ec,['variante_ingredients'],1
289cdddbc9,['variante_ingredients'],1
289df4b715,['variante_ingredients'],1
289e835038,['variante_permutation'],1
289eca3181,['variante_permutation'],1
289fcd8e91,"['variante_ingredients', 'variante_permutation']",2
28a29e21c2,"['variante_ingredients', 'variante_permutation']",2
28a41ec8c2,['variante_ingredients'],1
28a64b1acb,['variante_ingredients'],1
28a69c1888,['variante_ingredients'],1
28a8ec529b,"['variante_ingredients', 'variante_permutation']",2
28a942f485,['variante_ingredients'],1
28aac1cea3,['variante_ingredients'],1
28ac0ffaf1,['variante_permutation'],1
28ad7abc5c,['variante_principale'],1
28b0e727db,['variante_permutation'],1
28b26c8269,['variante_ingredients'],1
28b32af38b,['variante_ingredients'],1
28b4b30f83,['variante_ingredients'],1
28b735cde7,['variante_permutation'],1
28b8ecd36e,['variante_ingredients'],1
28bedc688b,['variante_ingredients'],1
28bee02903,['variante_permutation'],1
28bfa66a5a,['variante_principale'],1
28c14a3aae,['variante_permutation'],1
28c1e3b7a8,['variante_ingredients'],1
28c2b12592,['variante_ingredients'],1
28c4cb9dbf,['variante_permutation'],1
28cd85b670,['variante_permutation'],1
28cf4186c7,['variante_ingredients'],1
28d3962e61,"['variante_ingredients', 'variante_permutation']",2
28d3a53723,['variante_permutation'],1
28d7c7294e,['variante_ingredients'],1
28da0e0435,['variante_permutation'],1
28de8f77fb,['variante_permutation'],1
28e06d847b,"['variante_ingredients', 'variante_permutation']",2
28e4d15217,['variante_ingredients'],1
28e76a0d10,['variante_ingredients'],1
28e8771d09,['variante_permutation'],1
28e8d06702,['variante_ingredients'],1
28ea162a1c,['variante_permutation'],1
28ebbde5d1,['variante_permutation'],1
28ec3fe521,['variante_permutation'],1
28eeb7c4db,['variante_permutation'],1
28ef108f64,['variante_permutation'],1
28f0715a22,['variante_ingredients'],1
28f1992a68,['variante_ingredients'],1
28f1d93eee,['variante_permutation'],1
28f3334c22,['variante_ingredients'],1
28f3bcb12c,['variante_principale'],1
28f4cfeff8,['variante_ingredients'],1
28f9f4fb11,['variante_permutation'],1
28fb119c63,['variante_ingredients'],1
28fe903204,"['variante_ingredients', 'variante_permutation']",2
28fec1f52c,['variante_ingredients'],1
29026c7a9e,['variante_ingredients'],1
29027d9e32,['variante_principale'],1
2903213b44,['variante_ingredients'],1
2903d302e3,['variante_ingredients'],1
2905ff106b,['variante_ingredients'],1
290db7a02c,['variante_permutation'],1
290ee32343,['variante_permutation'],1
29100dd10a,['variante_ingredients'],1
2910fa43fd,['variante_permutation'],1
29123ddc0a,['variante_ingredients'],1
29132701e2,['variante_permutation'],1
2916aa1602,['variante_permutation'],1
2918f27c48,"['variante_ingredients', 'variante_permutation']",2
291b4de478,['variante_ingredients'],1
291d4ec42c,['variante_principale'],1
291d950cd0,['variante_ingredients'],1
292122e5d8,['variante_ingredients'],1
292356e0b9,['variante_permutation'],1
292496b5f4,['variante_permutation'],1
292665f46e,['variante_principale'],1
29276a4447,['variante_permutation'],1
292b683c3f,['variante_principale'],1
292edb1525,['variante_ingredients'],1
292f88713c,['variante_permutation'],1
2931290f05,['variante_ingredients'],1
2931f95263,['variante_permutation'],1
29322ff0d5,['variante_ingredients'],1
2933661238,['variante_permutation'],1
2933ab96a6,"['variante_ingredients', 'variante_permutation']",2
2934046376,['variante_ingredients'],1
29342a2f9f,['variante_permutation'],1
293566603e,['variante_ingredients'],1
29426f65e6,"['variante_ingredients', 'variante_permutation']",2
294451baeb,['variante_ingredients'],1
294507ee9c,['variante_permutation'],1
29456a654f,"['variante_ingredients', 'variante_permutation']",2
2945acda78,"['variante_ingredients', 'variante_permutation']",2
2946693333,['variante_ingredients'],1
294a600862,"['variante_ingredients', 'variante_permutation']",2
294ccad6b0,['variante_principale'],1
294d354f5f,['variante_ingredients'],1
29556e1af2,['variante_ingredients'],1
295825b55c,['variante_principale'],1
29596afd98,['variante_ingredients'],1
295a32e02e,['variante_ingredients'],1
295b34352b,['variante_ingredients'],1
295b4edff3,"['variante_ingredients', 'variante_permutation']",2
295e33dae0,['variante_ingredients'],1
295e5085b7,['variante_permutation'],1
2961f25c84,"['variante_ingredients', 'variante_permutation']",2
296217dc65,['variante_permutation'],1
29648cad52,['variante_permutation'],1
296716a458,['variante_ingredients'],1
29685b5856,['variante_ingredients'],1
296c6919dc,"['variante_ingredients', 'variante_permutation']",2
29705a1ee6,['variante_ingredients'],1
2970b4c3a3,['variante_permutation'],1
29759c26ee,['variante_permutation'],1
297ae0904c,['variante_ingredients'],1
297ff31a44,['variante_ingredients'],1
2983d32bce,['variante_ingredients'],1
2984e9cf8c,['variante_ingredients'],1
298ab22775,['variante_ingredients'],1
298ed8df0b,['variante_ingredients'],1
298eda09ed,['variante_ingredients'],1
299422c5d5,['variante_principale'],1
2996449099,['variante_ingredients'],1
299bd8dcf2,['variante_ingredients'],1
29a2c22805,"['variante_ingredients', 'variante_permutation']",2
29a79ad7c2,['variante_ingredients'],1
29a7eb2dd1,['variante_ingredients'],1
29a83680a4,"['variante_ingredients', 'variante_permutation']",2
29acfc067a,['variante_ingredients'],1
29ad4661fc,['variante_permutation'],1
29ae2d6cac,['variante_permutation'],1
29aecd5598,['variante_permutation'],1
29aed0a13f,"['variante_permutation', 'variante_principale']",2
29b377c1df,"['variante_ingredients', 'variante_permutation']",2
29b3b7347d,['variante_principale'],1
29b54c49c0,"['variante_ingredients', 'variante_permutation']",2
29b7cc5001,['variante_ingredients'],1
29b8a777dc,['variante_ingredients'],1
29bee16889,['variante_ingredients'],1
29bf492f3d,['variante_permutation'],1
29c32492f9,['variante_ingredients'],1
29c7403aa4,['variante_ingredients'],1
29c76564a2,['variante_permutation'],1
29c8210892,['variante_ingredients'],1
29cb6f742b,"['variante_ingredients', 'variante_principale']",2
29d066a3a4,['variante_ingredients'],1
29d2618349,['variante_permutation'],1
29d3a53464,['variante_permutation'],1
29d46ba6c8,"['variante_permutation', 'variante_principale']",2
29d6c49b18,['variante_permutation'],1
29da3bedaa,['variante_ingredients'],1
29deb2a83b,['variante_permutation'],1
29df4a68e4,"['variante_ingredients', 'variante_permutation']",2
29e4367145,['variante_ingredients'],1
29e436a355,['variante_permutation'],1
29e63abcee,['variante_ingredients'],1
29ebaf2740,['variante_ingredients'],1
29ebcf56b7,['variante_ingredients'],1
29f125042a,['variante_permutation'],1
29f18109dc,['variante_ingredients'],1
